gene	positivePosteriorProb	negativePosteriorProb	FDR
USP29	0.0224166272529521	0.0896583948316892	0.691658683882539
USP30	0.0266137346463074	0.0776115877064434	0.716352762454414
USP31	0.0524053099180066	0.296556911074311	0.295497468239559
USP32	0.055753626684263	0.666380864882799	0.0503557991065033
USP33	0.027619659324082	0.0785402655858719	0.710074085017508
USP34	0.0276695897894939	0.0846564344277188	0.690725881029318
USP35	0.025819623932932	0.0641264656910611	0.762537434446974
USP36	0.0264462395611121	0.0681815346371689	0.74855784767365
USP37	0.0496180570835998	0.432998036717283	0.184626760473302
USP38	0.0267468919705679	0.0763468636302332	0.720079817206864
USP39	0.176875347817462	0.90822518882649	0
USP3	0.0278632596473803	0.0863029079753762	0.684803374224603
USP40	0.020185359995906	0.0586790626105081	0.777425679930859
USP41	0.0196502187905629	0.0496133943627521	0.782001400342317
USP43	0.0296200258747496	0.107265631982603	0.619514244972952
USP44	0.0189535571087189	0.0624410920005234	0.776503029450297
USP45	0.0454768539791488	0.330131521288412	0.272112980755828
USP46	0.0302432245104995	0.0946603347566295	0.651795101341629
USP47	0.0363768002409813	0.227596275457409	0.398609388216279
USP48	0.027656398451115	0.0863584495523547	0.685318166406888
USP49	0.0509863519275651	0.100686812552311	0.586940646824478
USP4	0.0987177870568963	0.383933217227596	0.184422238564436
USP50	0.0263516681183129	0.0713445761612006	0.737963876794598
USP51	0.0668426450376595	0.242735761914077	0.339910939960183
USP53	0.0225398208728408	0.0668252454358591	0.764093566002806
USP54	0.0209964371842264	0.062572618678642	0.774877460443807
USP5	0.233846036251162	0.817065293608222	0
USP8	0.0281975580983162	0.101223157554176	0.639314127936278
USP9X	0.132318958318859	0.197331715966999	0.315558687749848
USP9Y	0.0304414961714439	0.102007063397777	0.631376045317247
USPL1	0.0278841107855914	0.0897204518890115	0.673525773999431
UVRAG	0.023031791930379	0.0879794040137779	0.694908895705009
VAC14	0.0274329460040901	0.0750139016904118	0.722431263280157
VAMP4	0.0279408761174584	0.0844421267368121	0.690569684801641
VAMP5	0.0260248428279689	0.0666941565964813	0.754642749775965
VAT1	0.0258018480188951	0.0654853614055891	0.758818572815282
VAV3	0.0298432330374441	0.107940956949728	0.616860207587423
VBP1	0.584775701022121	0.977073144352892	0
VCPIP1	0.0296606670335847	0.147779130134196	0.533058696073633
VCX3B	0.0225279868787693	0.0958016926110542	0.670976482765311
VCX	0.0292447820154389	0.0974952648550274	0.646299271187405
VIMP	0.0474556711051634	0.167935759835915	0.470086608531759
VPREB3	0.0401654863499501	0.202047987919196	0.43012887712403
VPS11	0.0313820592914577	0.148294090978244	0.528299038974108
VPS13A	0.0856360567671473	0.215754643824186	0.350732348581404
VPS13C	0.0342164709251186	0.20542353977942	0.433370249722926
VPS13D	0.0294296324382568	0.362452185092255	0.255070721430224
VPS16	0.0268261276302334	0.079042767883453	0.71127017045506
VPS18	0.0429788955785163	0.236160240135895	0.379606492361473
VPS25	0.0310846120870993	0.0925444134697151	0.654984325296029
VPS26A	0.495641024683657	0.111848148418238	0.10489624265767
VPS26B	0.0259561963397331	0.0661562795582718	0.756444101449767
VPS29	0.99999947438371	0.999496923362921	0
VPS33A	0.0254140192238729	0.0598224165053993	0.772563232214074
VPS33B	0.0402376857031777	0.386089397525433	0.230413759398954
VPS35	0.940341822394479	0.983360418668795	0
VPS36	0.028820620483255	0.126530277951465	0.578496843747006
VPS37A	0.0292211749671988	0.116276465123107	0.600273712703373
VPS39	0.0310974327457592	0.127825502982614	0.570899347531667
VPS41	0.0279613787845303	0.0894337892469258	0.674193157016312
VPS45	0.0254528967627893	0.0600750610189058	0.772058605697741
VPS4A	0.0605351645152769	0.393314761236053	0.206831052576423
VPS4B	0.0260480985298734	0.067704317598212	0.751675478919553
VPS53	0.999999851561789	0.99944894435407	0
VPS54	0.99999972300745	0.983722475809589	0
VPS8	0.0343587234629891	0.151747182408752	0.517476792458439
VSX2	0.0637978988649198	0.303709982001932	0.278299586747943
VTI1A	0.194377821258203	0.618675933365517	0.0238920556474283
VTI1B	0.108019361185717	0.254422824703323	0.283081594915212
WBP11	0.71960172513429	0.840938496395223	0
WDFY2	0.0270181713930816	0.0749932153037725	0.723826190027859
WDFY3	0.0691313854631169	0.218894363179995	0.36748213423401
WDPCP	0.026139621796656	0.0689838712431092	0.746853769481542
WDR11	0.100903835442365	0.372635499227865	0.191919409174963
WDR16	0.0277204834357292	0.0849697830672229	0.689515471167979
WDR18	0.0259742455865417	0.0678646210171637	0.751378430181977
WDR24	0.0287730157512723	0.0871429302038401	0.678964816030109
WDR25	0.274587343049068	0.760036202592746	0
WDR31	0.105001772683917	0.262160924620751	0.278631154272138
WDR3	0.0306571147646919	0.263362225075573	0.360251832959145
WDR45	0.0237971879543187	0.10090986758414	0.652281147018515
WDR48	0.030690242954044	0.116046947007381	0.597500137059114
WDR49	0.0277683649605348	0.139199650622254	0.552999639568906
WDR59	0.0193379773030233	0.0489223356011358	0.782465664970707
WDR6	0.026191121506953	0.0685758805246478	0.747980427452022
WDR78	0.069717562210033	0.163006351268139	0.444714283143177
WDR7	0.999999999971631	0.551923295190651	0
WDTC1	0.036233874800484	0.125415591855293	0.564497101435161
WFDC2	0.0320875791050046	0.156367540478953	0.513859915579133
WFIKKN1	0.0329567814636339	0.115117497221261	0.594277195040594
WIPI1	0.0327308440914601	0.140323213795531	0.541159676766038
WIPI2	0.0262164594851827	0.0701307131374931	0.74288803843116
WSB1	0.0364214353551494	0.211809878337187	0.4214828719404
WSB2	0.02923560683245	0.092957813365421	0.659285743745443
WWP1	0.0213194705324811	0.0708634338272038	0.756314926419796
WWP2	0.13290166468349	0.283602116042536	0.237732848302255
XBP1	0.0265941105717937	0.074279879616864	0.727408132272824
XKR9	0.0359279866151919	0.234706979749329	0.39030783673567
XPNPEP1	0.475449071751834	0.87793249000437	0
XPNPEP2	0.293744035939455	0.0981289781656944	0.2552471613425
XPNPEP3	0.0271270401802904	0.0835139850182895	0.695851643996818
XPOT	0.0271557877887242	0.086351044471611	0.68689524686944
XRCC6BP1	0.0388591764421777	0.191508487170163	0.448133623857912
XRRA1	0.027008110342971	0.0778546072957415	0.714221990534078
XXYLT1	0.0266701993108898	0.076782413095938	0.718892660669579
YBX1	0.530520812246903	0.608646733773895	0
YIF1A	0.028407141488832	0.0909073603398084	0.668212978401056
YIPF1	0.0255648617609311	0.0615189101495212	0.769446676569019
YIPF2	0.0270371993737021	0.0779183638468787	0.714022835198949
YIPF3	0.0327305610347768	0.250799087440554	0.373795618533932
YIPF5	0.0668817141905272	0.844173838143436	0.00569111904181273
YIPF6	0.0458665605942928	0.334763400675377	0.266699572844988
YKT6	0.340958965350113	0.623020600230069	0.000948753066918235
YME1L1	0.0238105161434173	0.127843479755351	0.586987176791953
YOD1	0.0268525917837713	0.0792472024378895	0.710299399416709
ZBTB40	0.0283761122329679	0.0864015987471135	0.682769356691685
ZBTB5	0.0263103073092207	0.0726519707499845	0.733795924098465
ZC3H7A	0.0306909725754274	0.142618515958927	0.540496920142751
ZC3H7B	0.0245101050748398	0.125227795640431	0.590535419558165
ZCCHC7	0.0262967380904704	0.0716096042400307	0.737389637326875
ZCWPW1	0.0256596789687332	0.0621399307020022	0.767917851561443
ZDHHC15	0.0508338219214661	0.389467947674307	0.217476362855944
ZDHHC17	0.0261758919715672	0.0703837325406727	0.742110205467767
ZDHHC2	0.0281404869220706	0.0979658734980321	0.648250032257715
ZDHHC3	0.0272116180207003	0.0824467456107193	0.698843362457457
ZDHHC8	0.0257647106037246	0.0634952515959259	0.764298311946046
ZER1	0.0305170675215189	0.142102514926036	0.542059707684942
ZFAND2A	0.0282388126010841	0.0997424704753757	0.642931192448453
ZFAND2B	0.0196802474027635	0.0480568277772781	0.782775048875599
ZFAND3	0.0277504711699014	0.0774332413192699	0.71320427964974
ZFAND4	0.0265258034013875	0.0770531883055093	0.718424330768269
ZFAND5	0.0251696544774016	0.110345301576972	0.623277042660047
ZFAND6	0.170254522564956	0.449941227095566	0.0987338108149789
ZFC3H1	0.0273945748821509	0.0892125239047294	0.676702943441666
ZFP36	0.0264606958994674	0.075205139770577	0.725023145134742
ZFP69B	0.0263958083539197	0.073342554816864	0.731192063335751
ZFPL1	0.0258782460235184	0.0651509539803349	0.759479372712746
ZFYVE16	0.0256221322720507	0.0621000059939619	0.768072905723667
ZGPAT	0.0205492506203107	0.0623727555696328	0.775504343298285
ZIC3	0.0682487093273425	0.158138321887741	0.452961119569042
ZMPSTE24	0.0259700259240265	0.0666244424338329	0.755120216443063
ZNF146	0.0227995762428806	0.10154121679047	0.653188103229716
ZNF330	0.0432735848017568	0.182796956420867	0.453771175268694
ZNF436	0.019616685507571	0.0528040196923502	0.780571256728279
ZNF443	0.0353548691687612	0.19317818060043	0.449691560818515
ZNF473	0.0230441780905788	0.0553691215044021	0.777599344633727
ZNF598	0.0282630025225532	0.0890341688955533	0.67437225790259
ZNF609	0.0461311701243941	0.198185886235792	0.427544205027857
ZNF645	0.0254990041017418	0.0606255347706459	0.771122079450471
ZNF708	0.0267684472796594	0.0755977720839429	0.722815068715906
ZNF85	0.0425087808302795	0.209988472270794	0.416526215103762
ZNFX1	0.0264708179001825	0.0754460514502587	0.72425412022262
ZNRD1	0.0472479025011438	0.290611698622691	0.305842591811865
ZNRF1	0.0192075630733095	0.0484837645158838	0.782813716926939
ZNRF2	0.0368256911266746	0.216696477722674	0.415169648682931
ZNRF3	0.0164115070183514	0.0362180585580471	0.787482483121833
ZNRF4	0.0259886172260841	0.0660895924407377	0.756561379400588
ZRANB1	0.0270329424377506	0.075772476794313	0.720965873999278
ZRANB3	0.0401137730148578	0.0893148008196585	0.639280828417717
ZSCAN18	0.062012381724973	0.156449799796905	0.46474551728918
ZSWIM2	0.0323492965426639	0.172816432935883	0.484806085543906
ZYX	0.063327929224393	0.25405778686975	0.328475606804975
AAAS	0.0387646215355559	0.210923392643671	0.419427123779363
AASDH	0.0265503761315257	0.0716673042597766	0.736303666156372
ABCA8	0.0988346253239219	0.539533468272375	0.0889397685579544
ABCB4	0.0289410160222388	0.0965921414259022	0.650234361984525
ABCC12	0.0414346610110156	0.172161363379388	0.471924522374766
ABCD3	0.0261138505879311	0.0672228115649654	0.752854370022789
ABCF1	0.326002951375997	0.621020523175753	0.00195270831763647
ABCF2	0.027634576829309	0.0885167515937316	0.678198992485189
ABHD10	0.0579107642219303	0.242962078646243	0.351395345581491
ABHD11	0.0256949209241792	0.062961000986895	0.765792902174079
ABHD6	0.0295838145374896	0.130222445746468	0.568894751767368
ABHD8	0.250454705220347	0.490008029755419	0.0446309883988466
ABR	0.051583313866591	0.225868965569887	0.380921955200034
ACAD9	0.0267190064781992	0.0783276528398947	0.713659824680757
ACAP1	0.405030148118705	0.106805955141859	0.160582649885918
ACBD3	0.986174870255611	0.993365234165637	0
ACBD5	0.0258240309954095	0.0646506940847297	0.761065918619049
ACBD6	0.030332499496356	0.102066621177394	0.631516685985928
ACER3	0.113100463854654	0.473264545766752	0.116194482948825
ACN9	0.0269622245651839	0.0696607061608049	0.74184947897085
ACOT11	0.0285847905990932	0.0872255691587406	0.679358156401721
ACOT12	0.0839730213338532	0.190660292207546	0.385185622911239
ACOT1	0.0294347045407449	0.107137786576477	0.620804471148647
ACOT9	0.0297470113669855	0.133294010528366	0.561125139358717
ACOX2	0.029183663495497	0.111150690713772	0.611167971411589
ACOX3	0.425151510042463	0.117743365256354	0.141654890761344
ACOXL	0.0612921941458112	0.460743761363845	0.156916512467983
ACSBG2	0.0309187994512299	0.132448497588068	0.56074636985055
ACSF2	0.0259823308558116	0.066462071169323	0.755476680764755
ACSM3	0.0345885122785766	0.156584610512596	0.508065050959159
ACSM5	0.0276454417509996	0.0781360484069228	0.711585605478684
ACSS3	0.020832881613834	0.0766459003426092	0.738748120038766
ACTBL2	0.028126288063464	0.0956488568923911	0.654686591651107
ACTC1	0.0253516748851906	0.0586203440255089	0.774344573723291
ACTG2	0.0292769844145051	0.105388748200266	0.625307549052145
ACTL7A	0.0423479782182092	0.30656120619698	0.295656002946355
ACTL7B	0.0339710445535395	0.271971390917113	0.34523843980754
ACTL8	0.0458416797260085	0.612001154670387	0.0790885986639097
ACTN1	0.0308949179225176	0.147912029173439	0.530089790450057
ACTN2	0.0283763816419743	0.0943982096340724	0.657546944387372
ACTN3	0.0756083769441331	0.648546566457647	0.0494655909747988
ACTN4	0.196780099568145	0.881393163946303	0
ACTR10	0.984002527344769	0.894113273501185	0
ACTR1B	0.0349174078616253	0.13577391111639	0.545442047207124
ACTRT1	0.26055200183056	0.949470759892198	0
ACTRT2	0.0571279647481837	0.261894526658927	0.326597758134458
ACTRT3	0.0264714668218712	0.0727540451480601	0.732895306398608
ADAP2	0.724650505849712	0.202910707143133	0.0038631673017846
ADARB2	0.0282480825967413	0.0858224602339702	0.685037658825954
ADD2	0.192516569307688	0.0634429881636334	0.411904639392412
ADD3	0.0277174410995483	0.193870301770706	0.46067609159881
ADIPOQ	0.0273861842437024	0.0792241009559055	0.708502686743438
ADIPOR1	0.0448187791380954	0.241394506562229	0.370224388632969
ADIPOR2	0.0286816903518798	0.108118791107953	0.619818917316995
ADO	0.298902812766307	0.107446447045418	0.245669944947185
ADSL	0.0284479744428351	0.162598117037151	0.50827751683043
ADTRP	0.0832478415927638	0.368616288458618	0.208196631984554
AGK	0.0375279746683947	0.136854281316551	0.538799682440413
AGMAT	0.0252814187715853	0.0580601562287563	0.775089971877257
AGPAT3	0.0236095464516221	0.086348744628199	0.697966585486089
AGPAT5	0.054410521895068	0.24073628542517	0.359223787431123
AGPAT9	0.0240369930557734	0.0994876472310457	0.65528141340249
AGPS	0.0351073031816632	0.125052996754691	0.567909645535787
AGR2	0.0283336928062324	0.0823502850756525	0.695680773467593
AGTRAP	0.0505139158173072	0.353228086940997	0.247811245212979
AHI1	0.0255975510968074	0.0619177194461727	0.768598151686853
AIF1L	0.032971264578122	0.168186298496131	0.49110212575274
AIM2	0.0261577452116875	0.0697876429154041	0.744103425437793
AKAP17A	0.0329266623110405	0.156962469785236	0.510529996306197
AKR1B15	0.0303077731822062	0.129121579002442	0.569668519376014
AKR7A2	0.125758653204212	0.809493060320577	0.00308875115603524
ALDH8A1	0.0274359277556176	0.0727743137384621	0.729427300870176
ALG10B	0.0569824669293929	0.222957465850531	0.378646888395783
ALG11	0.115958324001055	0.183821882624114	0.353112087767718
ALG13	0.0289133294815481	0.102124980168168	0.635399515075456
ALG1	0.0219385017267726	0.0829698334844872	0.714095294113909
ALG3	0.03484054849719	0.124180570624406	0.570438822640813
ALG5	0.0391867838088112	0.314943430124559	0.291032039944253
ALG8	0.0796502175901912	0.355962891566936	0.222026223066533
ALG9	0.0276885292248117	0.0875507984334677	0.681377733177744
ALKBH1	0.047595520619337	0.250480734562262	0.355729633844983
ALKBH4	0.0254645285787304	0.0602776343069554	0.771770504195777
ALKBH7	0.26126982736428	0.848702211226295	0
AMOTL2	0.0344049584382138	0.20592757401516	0.43268591608902
AMPH	0.082394280469916	0.296332683492776	0.269416806517027
ANGPTL4	0.286290515309519	0.288887699444189	0.122100781841527
ANGPTL6	0.0433555108934357	0.23035745428435	0.386357285324952
ANK2	0.118104393382309	0.180688173257238	0.354554959753179
ANKFY1	0.0290220034761944	0.125466921246785	0.580587189945769
ANKRD13C	0.0374550634923608	0.127011363156867	0.558127173057186
ANKRD26	0.0266378271728539	0.0644071227872777	0.759445308424685
ANO10	0.0275164986925997	0.0905253416478353	0.671893075622821
ANP32A	0.032474155824446	0.196713792949897	0.448775733243574
ANP32E	0.0286362065204725	0.0847300507684079	0.687309246362254
ANXA10	0.0283690511276695	0.090954201203411	0.668186120542408
AOX1	0.0275835085713889	0.0746426786612329	0.723097841569529
AP1S2	0.213608019017671	0.931400689431739	0
AP4M1	0.0277095572039147	0.0823608026199863	0.69754671369903
AP5M1	0.0318835702299141	0.103840204240409	0.622793131694244
APMAP	0.0276646171197426	0.0789297944716704	0.70861705703696
APOBEC3G	0.0339689581611861	0.143822888172004	0.532431021313299
APOBR	0.0302567846523094	0.133789299396223	0.559113990282256
APOL2	0.0478312040003055	0.160816679392632	0.479869943242227
APOL3	0.0346052545762179	0.126921223586563	0.56476200679948
APOL5	0.028445208825762	0.0987938738372697	0.645121767750463
APOL6	0.0850039003614918	0.76567313164983	0.0149923904653203
APOLD1	0.0398886143317184	0.193306697273317	0.443968567539314
APOM	0.032669118454235	0.187946570723118	0.461634696546097
APOO	0.0300749286699543	0.1521388060765	0.52348505415981
APOPT1	0.0309175362300818	0.103440274147407	0.626330785143169
ARAP3	0.0554629833136034	0.281133580940695	0.307382375674586
ARF5	0.0302383333882012	0.135318732148152	0.556082280729361
ARFGAP1	0.0324554773621994	0.175225383775295	0.481073858607901
ARFGAP2	0.028247402293689	0.090637532380109	0.669336262927893
ARHGAP10	0.0309358553658812	0.104319087144956	0.624018476922386
ARHGAP17	0.0799975667348724	0.633185227509284	0.0535053559512744
ARHGAP1	0.539908662513138	0.0937231436559392	0.091455208695933
ARHGAP21	0.0329339853044786	0.131906066190608	0.557466351681573
ARHGAP24	0.0266002150970218	0.0756215892674249	0.723164271806244
ARHGAP32	0.0268567930067911	0.081270698440925	0.703548698081705
ARHGAP39	0.0247746811369705	0.127745258633845	0.584974793039993
ARHGAP44	0.0256034731037731	0.0618468570480246	0.768680276311391
ARHGAP5	0.0331410619053315	0.0948302298574678	0.642963656316356
ARHGAP8	0.0313530409269694	0.287829997579579	0.326307934142837
ARHGEF11	0.299283727830071	0.971810115296334	0
ARHGEF15	0.0228500379877684	0.0990722940542502	0.660232243216594
ARHGEF16	0.0578555736584032	0.668089076098066	0.0488002596946058
ARHGEF17	0.156961960552058	0.314777688409056	0.192924982627212
ARHGEF18	0.0217145611919061	0.0679410907030969	0.763215403238896
